phenotype	description	N	N_case	N_control	prevelence	mean_chi2	lambdaGC	intercept	intercept_se	intercept_z	intercept_p	ratio	ratio_se	h2_observed	h2_observed_se	h2_liability	h2_liability_se	h2_z	h2_p	base::Prop_SNPs
20003_1140870306	Treatment/medication code: iron+folic acid	337159	163	336996	0.000483451	0.990295568491	0.993803950119	0.994142942376	0.0079816727947	-0.733813296331	0.768468732134	NA	NA	2.83380349587e-05	0.00206674301028	0.0046143862284	0.336535348982	0.0137114458923	0.494530095902	1.0
20003_1140883504	Treatment/medication code: cetirizine	337159	3821	333338	0.0113329	1.04131091164	1.03811915587	0.990451494469	0.00795587636589	-1.20018274442	0.884965812305	-0.2311376135673149	0.1925853497249497	0.00950720012571	0.00223999905664	0.120592791381	0.0284129644227	4.24428755786	1.09644501097e-05	1.0
20003_1140882694	Treatment/medication code: betnovate cream	337159	1165	335994	0.00345534	1.00530632828	0.998770512871	0.991873801762	0.00957247586139	-0.84891289938	0.802035119731	-1.5314164175640073	1.8039735509768327	0.00211728060294	0.00255863098889	0.0675421604901	0.0816214273376	0.827505260485	0.203975370851	1.0
20003_1141194224	Treatment/medication code: allergy relief antihistamine 4mg tablet	337159	138	337021	0.000409302	0.989678635584	0.988422244909	1.0041368236	0.00841301289299	0.491717254749	0.311459619299	NA	NA	-0.00338135164627	0.0021933765982	-0.634764989279	0.411752109361	-1.54161927735	0.938416930872	1.0
20003_1140862760	Treatment/medication code: acrivastine	337159	78	337081	0.000231345	1.01203006601	1.02114588413	1.00700643241	0.00830734206686	0.843402420557	0.199501709318	0.5824101382613424	0.6905483361984128	0.000841139089182	0.00215734722288	0.258107519	0.661992227541	0.389895089794	0.348307062465	1.0
20003_1141176288	Treatment/medication code: azopt 10mg/ml eye drops	337159	152	337007	0.000450826	1.00455869076	1.0044804238	0.996582773822	0.0080335493847	-0.425369411958	0.664716299713	-0.7496069275392696	1.7622492508076628	8.87643668167e-05	0.00231161726309	0.0153418934114	0.399536288379	0.0383992489734	0.484684679887	1.0
20003_1140861120	Treatment/medication code: coracten sr 10mg m/r capsule	337159	294	336865	0.000871992	0.993316815629	0.989213970192	0.999742050915	0.00731626771343	-0.0352569227072	0.514062563671	NA	NA	-0.0018787564201	0.00198342469759	-0.185690336881	0.196035418074	-0.947228509546	0.828238824584	1.0
20003_1140868170	Treatment/medication code: prochlorperazine	337159	486	336673	0.00144146	0.995093516006	0.994692463338	1.00156277741	0.00862972611959	0.181092352871	0.428147543443	NA	NA	-0.00158381601839	0.00212005049206	-0.102955694088	0.137813525926	-0.747065234681	0.772487907869	1.0
20003_1140881702	Treatment/medication code: adalate 10mg capsule	337159	256	336903	0.000759286	1.00616648789	1.00622720828	1.00938158165	0.00822981465047	1.13995053971	0.127153453817	1.5213816723731421	1.3346032300337691	-0.000832468524698	0.00221354523379	-0.0924409217429	0.245801679776	-0.376079292164	0.646571025677	1.0
20003_1201	Treatment/medication code: st john's wort/hypericum [ctsu]	337159	599	336560	0.00177661	1.00555746307	1.00861122656	0.997325337066	0.00819742820643	-0.326280739124	0.627894020252	-0.481274081090322	1.4750306205102905	0.00206609434527	0.00208595199046	0.113047913542	0.114134439606	0.990480296152	0.160969707672	1.0
20003_1140923738	Treatment/medication code: femseven 50 patch	337159	141	337018	0.0004182	1.00081005026	1.00305142027	1.00303540044	0.00878669510901	0.345454167105	0.364876480558	3.7471754183028385	10.847098617162013	-0.000152161600577	0.00227956412808	-0.028043648881	0.420127652227	-0.0667503048949	0.526609756967	1.0
20003_1140874790	Treatment/medication code: betamethasone	337159	531	336628	0.00157492	0.996342616645	1.0031850677	1.00570195039	0.00750295663733	0.759960461507	0.22363910958	NA	NA	-0.00172959416943	0.00191178326098	-0.104502430299	0.115510332139	-0.904702015516	0.817188363472	1.0
20003_1140873450	Treatment/medication code: tetracycline	337159	93	337066	0.000275834	0.995256621843	0.997594349989	1.0038699481	0.00791627926794	0.488859471748	0.312470595114	NA	NA	-0.00181579484148	0.00220777300842	-0.478562831575	0.581870858011	-0.822455403955	0.794591121007	1.0
20003_1140881472	Treatment/medication code: lacri-lube eye ointment	337159	475	336684	0.00140883	0.992163128067	0.994701335684	0.985085779382	0.00848582246604	-1.75754568013	0.96058757858	NA	NA	0.00132586067098	0.00228601788712	0.0878355830352	0.151444053164	0.579987006425	0.280961690088	1.0
20003_1140863152	Treatment/medication code: diazepam	337159	898	336261	0.00266343	1.0068054077	1.00689510366	0.986170261647	0.00853452929407	-1.62044535512	0.947431678138	-2.0321689695915452	1.254080529884485	0.00305106240465	0.00232864701257	0.120006823232	0.0915922040733	1.31022966907	0.0950590758599	1.0
20003_1140862944	Treatment/medication code: carbocisteine	337159	177	336982	0.000524975	1.00223148025	1.00650088471	1.00090787476	0.00824713894238	0.110083601542	0.456171536592	0.4068486642309018	3.695815348793157	0.00155127277677	0.00216474119435	0.23547638465	0.328598192259	0.716608886467	0.236807729854	1.0
20003_1140879404	Treatment/medication code: docusate sodium	337159	270	336889	0.000800809	1.00076447332	1.01074613746	0.991899202866	0.00863631080122	-0.937992775032	0.82587593846	-10.596572749921	11.297072890100571	0.00155043150948	0.00234284876735	0.164614712254	0.248748411867	0.661771912505	0.254058704697	1.0
20003_1140928916	Treatment/medication code: olanzapine	337159	374	336785	0.00110927	1.00478928087	1.00186383443	1.0020614801	0.00861772262954	0.239214022908	0.405469814787	0.4304362503137602	1.799377164773887	0.00163096030034	0.00219343522535	0.13178969999	0.177240470068	0.743564378604	0.22857003009	1.0
20003_2038460076	Treatment/medication code: phenytoin	337159	315	336844	0.000934277	1.0176988806	1.00686832409	0.998914006097	0.00797756601184	-0.136130983029	0.554141132701	-0.06135946830694188	0.4507384501438957	0.00304721087863	0.00218074642732	0.284237559984	0.20341553904	1.39732471435	0.0811579735675	1.0
20003_1140888266	Treatment/medication code: warfarin	337159	3404	333755	0.0100961	1.03553742104	1.02155195178	0.995861695587	0.00841102290163	-0.492009647559	0.688643738297	-0.11644920458476803	0.23668073413284463	0.00748698199165	0.00246871616606	0.103594923913	0.0341588190903	3.03274312964	0.00121170894787	1.0
20003_1140862628	Treatment/medication code: piriton 4mg tablet	337159	514	336645	0.0015245	1.00444837474	1.00529639209	0.992289833072	0.00965706716415	-0.798396324364	0.787679732195	-1.733254812010299	2.170920330064951	0.00258018944812	0.00274784752836	0.16013796732	0.170543569201	0.938985668417	0.173869051289	1.0
20003_1140868482	Treatment/medication code: tibolone	337159	585	336574	0.00173509	0.998928069043	1.00304845043	0.992151544126	0.00900526464702	-0.871540835424	0.808270540357	NA	NA	0.00144506125542	0.0024600756921	0.0806190350458	0.137246035552	0.587405200604	0.278465800934	1.0
20003_1141167940	Treatment/medication code: maxalt 5mg tablet	337159	183	336976	0.000542771	0.992809269416	0.990726057569	0.984372319739	0.00841463208573	-1.85720303656	0.968358863426	NA	NA	0.00270959868529	0.00231366410539	0.399804817019	0.341384153794	1.17112880775	0.120773502983	1.0
20003_1140872036	Treatment/medication code: paramax tablet	337159	113	337046	0.000335153	1.00646520224	1.00828664377	1.00966473148	0.0088974794423	1.08623251627	0.13868806737	1.4948846341671853	1.3762105366691446	-0.000779861417447	0.00208818864854	-0.173782891685	0.465328138575	-0.37346310545	0.64559810011	1.0
20003_1141150750	Treatment/medication code: brimonidine tartrate	337159	94	337065	0.0002788	1.00579684171	1.01444174223	0.998163239637	0.00869053718923	-0.211351763778	0.583693603291	-0.3168553591750334	1.4991848353213804	0.000999239083539	0.0022988571584	0.260934911131	0.600308873234	0.434667756493	0.331901802875	1.0
20003_1140879634	Treatment/medication code: trazodone	337159	468	336691	0.00138807	1.00299041968	1.00638932732	1.00250142011	0.00872563064647	0.286674993658	0.387180593225	0.8364779447582114	2.917861561919833	3.27228310132e-05	0.0021544782825	0.00219463289588	0.144495105278	0.0151882853863	0.493940983747	1.0
20003_1140884700	Treatment/medication code: trimovate ointment	337159	212	336947	0.000628783	0.992762409441	0.987384783524	1.01004918717	0.00750283227767	1.33938582144	0.0902225513818	NA	NA	-0.00459406494423	0.00201014983552	-0.598294639049	0.261785996689	-2.2854340821	0.988856306262	1.0
20003_1140871188	Treatment/medication code: etodolac	337159	251	336908	0.000744456	0.999594645736	1.0003254732	0.986612975816	0.00755952718528	-1.77088114846	0.961709766087	NA	NA	0.00211498771604	0.00214213353513	0.238796497377	0.241861444974	0.987327671854	0.161741014618	1.0
20003_1140884672	Treatment/medication code: fludrocortisone	337159	148	337011	0.000438962	1.00741815066	1.01950295903	1.00861101923	0.00873057712	0.986305843537	0.161991526557	1.1608040372667396	1.1769209772737732	-0.00108629659477	0.00231533424172	-0.192080823823	0.409401364889	-0.469174849661	0.680527669487	1.0
20003_1141188658	Treatment/medication code: asacol mr 400mg e/c tablet	337159	146	337013	0.00043303	1.00391556016	1.00197068835	0.992727656882	0.0089485759607	-0.812681609918	0.791799686172	-1.8572931653942728	2.2853884506887607	0.00290490159886	0.00236538049828	0.519658169497	0.423143179921	1.22809061839	0.109706476207	1.0
20003_1140868520	Treatment/medication code: estracombi tts patch	337159	72	337087	0.000213549	0.99661005978	0.999152840908	0.994403251948	0.00847417539987	-0.660447511214	0.745516654271	NA	NA	0.000839097335579	0.00234832854367	0.275983330731	0.77237706003	0.357316840456	0.360427312087	1.0
20003_1141168948	Treatment/medication code: viagra 100mg tablet	337159	114	337045	0.000338119	1.00799048896	1.01579514969	1.0026228117	0.00817034141783	0.32101616833	0.374099069141	0.3282417021200657	1.0225083173460325	0.00074204851623	0.0022174167779	0.164108975565	0.490396500854	0.334645486417	0.368946264035	1.0
20003_1141180314	Treatment/medication code: ibandronic acid	337159	305	336854	0.000904618	1.0027589075	1.0031286377	1.00880571918	0.00879873632758	1.0007936197	0.158463297398	3.19174135542748	3.1892103352780805	-0.000694213564831	0.00227997114477	-0.0665305714815	0.218503052817	-0.304483487181	0.619620214384	1.0
20003_1141191312	Treatment/medication code: calfovit d3 powder for oral suspension	337159	60	337099	0.000177958	0.999364867148	1.00944525663	0.991597141484	0.00858242766139	-0.979077115142	0.836229060928	NA	NA	0.00315253988806	0.00230420016161	1.21492316891	0.887990719082	1.36817102116	0.0856292750689	1.0
20003_1141171940	Treatment/medication code: keppra 250mg tablet	337159	107	337052	0.000317358	0.988509094537	0.996121421329	0.996024405234	0.00856420517994	-0.464210593041	0.678751563753	NA	NA	-0.000490594395748	0.00226139305639	-0.114576662187	0.528140701444	-0.216943443052	0.585873789466	1.0
20003_1141157132	Treatment/medication code: singulair 10mg tablet	337159	240	336919	0.00071183	1.00344313077	1.00302320695	1.00255220987	0.00841464817121	0.303305594982	0.380828491361	0.7412468585814094	2.443894444564738	-0.00030763140027	0.00228666361571	-0.0360725676158	0.268132017147	-0.134532861833	0.553509386354	1.0
20003_1140888570	Treatment/medication code: flecainide	337159	560	336599	0.00166094	1.01192505025	1.00770907521	0.979871343036	0.00834505248342	-2.4120467791	0.992068376961	-1.6879305785194825	0.6997918088266049	0.00563739783597	0.0023680216361	0.326011413289	0.136942983757	2.38063611837	0.00864138728517	1.0
20003_1140866804	Treatment/medication code: inderal 10mg tablet	337159	98	337061	0.000290664	0.994637351407	1.00290738801	0.991698335707	0.00885113250708	-0.937921140216	0.825857530908	NA	NA	0.00185597692107	0.00239675509567	0.467543038413	0.60377160246	0.77437069996	0.219355802685	1.0
20003_1141179824	Treatment/medication code: yasmin tablet	337159	61	337098	0.000180924	0.999203986557	1.00179260165	1.00652886998	0.00870333018296	0.750157679839	0.226579871883	NA	NA	-0.00117226553427	0.00224875155667	-0.445313274502	0.854242396427	-0.521296152433	0.698919759557	1.0
20003_1140861128	Treatment/medication code: tildiem 60mg m/r tablet	337159	645	336514	0.00191304	1.01582574603	1.01198073661	1.0039277504	0.00878636186167	0.447028071825	0.327427395734	0.2481873772670585	0.5551941654444708	0.00146995021257	0.00226109214281	0.0756935743721	0.116432614391	0.650106284808	0.257811784936	1.0
20003_1140864734	Treatment/medication code: combivent inhaler	337159	141	337018	0.0004182	0.994979161145	0.997877217548	1.00218719411	0.00765952901826	0.285552037058	0.387610621625	NA	NA	-0.00318529879133	0.0020877569037	-0.58705613339	0.384777245602	-1.52570387179	0.936458185078	1.0
20003_1140865016	Treatment/medication code: zolpidem	337159	231	336928	0.000685137	0.999933348203	0.996636452536	1.00603463206	0.00787531805027	0.766271536034	0.221757375543	NA	NA	-0.00136136087642	0.00218900995205	-0.164871200419	0.265105825187	-0.621907120683	0.732998528681	1.0
20003_1141162544	Treatment/medication code: lipantil micro 67mg capsule	337159	72	337087	0.000213549	1.00666211271	1.00982813226	1.00959577835	0.00992653731693	0.966679320345	0.166852184049	1.4403506466471412	1.489998406227144	8.75727753065e-06	0.00239975199974	0.00288031259136	0.78929049317	0.00364924272657	0.498544166016	1.0
20003_1141188146	Treatment/medication code: simvador 10mg tablet	337159	486	336673	0.00144146	1.0255814852	1.03119381117	1.01781985095	0.00924898138131	1.92668254111	0.0270096024823	0.696591726829254	0.36154982046363177	0.00112012614785	0.00240907121723	0.0728136119851	0.156601269591	0.464961824227	0.320979397686	1.0
20003_1140864952	Treatment/medication code: lisinopril+hydrochlorothiazide 10mg/12.5mg tablet	337159	114	337045	0.000338119	1.00858960239	1.00729535204	0.988527213607	0.00831833642797	-1.37921644453	0.916085985335	-1.335659774309475	0.9684192641424558	0.0046813418914	0.00231543346615	1.03530996325	0.5120735448	2.0217993563	0.0215985421564	1.0
20003_1140868816	Treatment/medication code: desmopressin	337159	85	337074	0.000252107	0.990458300922	0.995087321207	1.01187807163	0.00810236733667	1.46600013736	0.0713241247185	NA	NA	-0.00413009895794	0.00210704636253	-1.17648498237	0.600205570839	-1.9601367257	0.97501009416	1.0
20003_1141180662	Treatment/medication code: zirtek allergy 10mg tablet	337159	98	337061	0.000290664	0.991634050516	0.995381667	1.00215887231	0.00845048872325	0.255473072057	0.399178869553	NA	NA	-0.00018586526784	0.00229926843162	-0.0468217094054	0.579213532479	-0.0808366980051	0.532214088616	1.0
20003_1141157412	Treatment/medication code: ibuprofen product	337159	61	337098	0.000180924	0.984386231714	0.988565233283	0.999941340387	0.00864431762288	-0.00678591597551	0.502707168017	NA	NA	-0.00354380167108	0.00219660947364	-1.34619834859	0.834434971355	-1.61330528417	0.946660900452	1.0
20003_1140875632	Treatment/medication code: movelat gel	337159	112	337047	0.000332187	0.9998422786	1.00749029733	1.00091790708	0.0087364810925	0.105065995381	0.458161720839	NA	NA	-0.000423266184022	0.00231258123493	-0.0950435344621	0.519285269166	-0.183027596016	0.572611817073	1.0
20003_1140864070	Treatment/medication code: kapake tablet	337159	94	337065	0.0002788	1.00844165143	1.01030496602	0.976249139423	0.00873504849405	-2.71903019122	0.996726318417	-2.8135324895827694	1.034755884161542	0.00680115051347	0.00242708530146	1.77600899931	0.633793551392	2.80218849719	0.00253786036806	1.0
20003_1140868538	Treatment/medication code: sustanon 100 oily injection	337159	68	337091	0.000201685	1.00489097518	1.00896415793	0.992868944847	0.00837184651363	-0.851790001289	0.802834671564	-1.4580027274662393	1.7116927003845774	0.00210855058005	0.00212270581796	0.728792610594	0.733685181298	0.993331512169	0.160274212789	1.0
20003_1140870512	Treatment/medication code: cyanocobalamin product	337159	76	337083	0.000225413	0.993169591222	1.00591639269	1.00157515953	0.00900783457609	0.174865504028	0.430592658193	NA	NA	-0.00101748392191	0.00226278500958	-0.319326967359	0.710152032219	-0.449660006409	0.673522193481	1.0
20003_1141190160	Treatment/medication code: vascalpha 5mg m/r tablet	337159	108	337051	0.000320324	0.984853569085	0.986936957241	1.0042551617	0.00755482661972	0.563237505633	0.286636583411	NA	NA	-0.00428583941351	0.00220995678534	-0.992961260611	0.512012061989	-1.93933177424	0.973769523881	1.0
20003_1141173328	Treatment/medication code: ursodeoxycholic acid	337159	111	337048	0.000329222	0.995597367152	1.00613648679	1.00592626643	0.00798974651781	0.741733972726	0.22912426605	NA	NA	-0.00223433584308	0.0019503412862	-0.505600260121	0.441336097561	-1.14561274937	0.874022290192	1.0
20003_1140911642	Treatment/medication code: tacrolimus	337159	156	337003	0.00046269	1.00483315902	1.01419087842	1.01141781417	0.00845042603675	1.35115248856	0.0883232952466	2.3623915786919802	1.748427064078707	-0.00258522226055	0.00219189331623	-0.437024551794	0.370533400057	-1.17944712063	0.880889909361	1.0
